stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station,vehicle_type
0:RIVROCNN,RIVERDALE ROAD at ROCKINGHAM ROAD,st 6435,35.027593,-89.831129,,0,1:RIVROCNN,3
0:RAIFRIWN,RAINES ROAD at FRIENDLY WAY,st 2539,35.035073,-89.849486,,0,1:RAIFRIWN,3
0:RAIPARWN,RAINES ROAD at PARK FOREST DRIVE,st 2540,35.035097,-89.852403,,0,1:RAIPARWN,3
0:ROBELLSN,ROBIN HOOD LANE at ELLISTON ROAD,st 4190,35.086911,-89.939552,,0,1:ROBELLSN,3
0:GOOKNINF,KNIGHT ARNOLD ROAD at GOODLETT STREET,st 2714 (no 859),35.065082,-89.921335,,0,1:2737,3
0:FLODESNN,FLORIDA STREET at DESOTO AVENUE,st 4480,35.122043,-90.061926,,0,1:FLODESNN,3
0:FLOCRUNF,FLORIDA STREET at CRUMP BOULEVARD,st 4481,35.124938,-90.061815,,0,1:FLOCRUNF,3
0:FLOVIRNN,FLORIDA STREET at VIRGINIA AVENUE,st 4482,35.125653,-90.061782,,0,1:FLOVIRNN,3
0:HOLCITEM,HOLMES ROAD at CITATION DRIVE,st 2525,35.005962,-89.909826,,0,1:HOLCITEM,3
0:HOLPLEEN,HOLMES ROAD at PLEASANT HILL ROAD,st 2526,35.005907,-89.901805,,0,1:HOLPLEEN,3
0:HOLHICEF,HOLMES ROAD at HICKORY HILL ROAD,st 2530,35.005703,-89.863276,,0,1:HOLHICEF,3
0:HOLDISEN,HOLMES ROAD at DISTRIPLEX FARM DRIVE,st 2531,35.005698,-89.857993,,0,1:HOLDISEN,3
0:HOLCRUEM,HOLMES ROAD at CRUMPLER ROAD,st 6951,35.005724,-89.850807,,0,1:HOLCRUEM,3
0:WEAFIENF,WEAVER ROAD at FIELDS ROAD,st 5864,35.049809,-90.096523,,0,1:WEAFIENF,3
0:BROCOUWN,BROOKS ROAD at COUGHLIN DRIVE,st 5249,35.061329,-90.01553,,0,1:BROCOUWN,3
0:BROLUCWM,BROOKS ROAD at LUCIBILL ROAD,st 5250,35.061664,-90.026475,,0,1:BROLUCWM,3
0:RIVCHENN,RIVERDALE ROAD at CHESAPEAKE WAY,st 7220,35.038434,-89.831161,,0,1:RIVCHENN,3
0:RIVRAINF,RIVERDALE ROAD at RAINES ROAD,st 7219,35.035252,-89.83116,,0,1:RIVRAINF,3
0:SHERIVEM,SHELBY DRIVE at RIVERDALE ROAD,st 2485,35.020266,-89.833984,,0,1:SHERIVEM,3
0:POPALIEN,POPLAR AVENUE at ALICIA DRIVE,st 1908 (no 1152),35.139006,-89.979118,,0,1:5510,3
0:MALWELWF,MALLORY AVENUE at WELLINGTON STREET,st 7063,35.086453,-90.047497,,0,1:MALWELWF,3
0:MALLATWF,MALLORY AVENUE at LATHAM STREET,st 7064,35.086544,-90.052463,,0,1:MALLATWF,3
0:MALSTHWF,MALLORY AVENUE at SOUTH 3RD STREET,st 5000,35.086625,-90.057495,,0,1:MALSTHWF,3
0:MALSHEWN,MALLORY AVENUE at SHELBY STREET,st 5001,35.08667,-90.06047,,0,1:MALSHEWN,3
0:FLOGAGNN,FLORIDA STREET at GAGE AVENUE,st 4962,35.087421,-90.062892,,0,1:FLOGAGNN,3
0:FLODAVNN,FLORIDA STREET at WEST DAVANT AVENUE,st 4963,35.088538,-90.06287,,0,1:FLODAVNN,3
0:FLOMCKNN,FLORIDA STREET at MCKELLAR AVENUE,st 4964,35.089539,-90.062848,,0,1:FLOMCKNN,3
0:FLOFRANN,FLORIDA STREET at FRANK AVENUE,st 4965,35.090522,-90.062814,,0,1:FLOFRANN,3
0:FLONORNN,FLORIDA STREET at NORWOOD AVENUE,st 4966,35.091478,-90.062781,,0,1:FLONORNN,3
0:ELLECHEF,ELLISTON ROAD at ECHLES STREET,st 4194,35.086762,-89.934631,,0,1:ELLECHEF,3
0:ELLGETEN,ELLISTON ROAD at GETWELL ROAD,st 4195,35.086706,-89.932032,,0,1:ELLGETEN,3
0:KIRBIRNN,KIRBY PARKWAY at BIRCH RUN LANE,st 7216,35.040394,-89.846077,,0,1:KIRBIRNN,3
0:CENROZWN,CENTRAL AVENUE at ROZELLE STREET,st 7037,35.126458,-90.006189,,0,1:CENROZWN,3
0:CENWILWF,CENTRAL AVENUE at WILLETT STREET,st 7038,35.126586,-90.010703,,0,1:CENWILWF,3
0:CHEBRIWN,CHELSEA AVENUE at BRITTON STREET,st 1594,35.173967,-89.987673,,0,1:CHEBRIWN,3
0:CHEMAYWN,CHELSEA AVENUE at MAY STREET,st 1595,35.173614,-89.989988,,0,1:CHEMAYWN,3
0:CHEUNIWF,CHELSEA AVENUE at UNIVERSITY STREET,st 1596,35.173272,-89.992264,,0,1:CHEUNIWF,3
0:CHEMCLWN,CHELSEA AVENUE at MCLEAN BOULEVARD,st 1597,35.172856,-89.995001,,0,1:CHEMCLWN,3
0:CHEMCLWF,CHELSEA AVENUE at MCLEAN BOULEVARD,st 1598,35.172674,-89.996496,,0,1:CHEMCLWF,3
0:CONTRONB,CONVENTION CENTER at MAIN STREET,st 6176,35.151729,-90.050146,,0,1:CONTRONB,3
0:OVETRONN,OVERTON AVENUE at MAIN STREET,st 695,35.155125,-90.048839,,0,1:OVETRONN,3
0:PAUTROWB,MADISON AVENUE at PAULINE STREET,st 6503,35.140061,-90.028401,,0,1:PAUTROWB,3
0:ORLTROWB,MADISON AVENUE at ORLEANS STREET,st 767,35.141127,-90.037465,,0,1:ORLTROWB,3
0:NATMAYSN,NATIONAL STREET at MAYFAIR AVENUE,st 3191,35.170718,-89.942817,,0,1:NATMAYSN,3
0:WEALEVNM,WEAVER ROAD at LEVI ROAD,st 5835,35.039924,-90.096531,,0,1:WEALEVNM,3
0:PARHAYEN,PARK AVENUE at HAYNES STREET,st 2319,35.107912,-89.965913,,0,1:PARHAYEN,3
0:WALMCEEN,WALNUT GROVE ROAD at MCELROY ROAD,st 2894,35.131058,-89.88286,,0,1:WALMCEEN,3
0:WALOAKEN,WALNUT GROVE ROAD at OAK GROVE ROAD,st 2895,35.131077,-89.879656,,0,1:WALOAKEN,3
0:POPMILFA,POPLAR AVENUE at MILLER FARMS ROAD,st 2001,35.09552,-89.815686,,0,1:POPMILFA,3
0:NHOSTANN,NORTH HOLLYWOOD STREET at STATEN AVENUE,st 3619,35.165616,-89.975589,,0,1:NHOSTANN,3
0:NHOVANNN,NORTH HOLLYWOOD STREET at VANDALE AVENUE,st 3620,35.167251,-89.975553,,0,1:NHOVANNN,3
0:WILMAXEF,WILLOW ROAD at MAXINE STREET,st 2815,35.085831,-89.918253,,0,1:WILMAXEF,3
0:FRAWATEF,FRAYSER BOULEVARD at WATKINS STREET,st 1379,35.217438,-90.002911,,0,1:FRAWATEF,3
0:FRADENEN,FRAYSER BOULEVARD at DENVER STREET,st 1380,35.217256,-89.996397,,0,1:FRADENEN,3
0:FRAOVEEM,FRAYSER BLVD at OVERTON CROSSING STREET,st 1381,35.217201,-89.994536,,0,1:FRAOVEEM,3
0:FRAUNIEN,FRAYSER BOULEVARD at UNIVERSITY STREET,st 6874,35.217055,-89.989928,,0,1:FRAUNIEN,3
0:FRAMOUEN,FRAYSER BLVD at MOUNTAIN TERRACE STREET,st 1384,35.217051,-89.984521,,0,1:FRAMOUEN,3
0:SHEMENEF,SHELBY DRIVE at MENDENHALL ROAD,st 2477,35.020304,-89.879506,,0,1:SHEMENEF,3
0:SHETUGEN,SHELBY DRIVE at TUGGLE ROAD,st 2475,35.020461,-89.891839,,0,1:SHETUGEN,3
0:SHELAMEF,SHELBY DRIVE at LARMA AVENUE,st 2474,35.020486,-89.896602,,0,1:SHELAMEF,3
0:SHEMALEN,SHELBY DRIVE at MALONE ROAD,st 2460,35.02049,-89.919531,,0,1:SHEMALEN,3
0:SHEDISEN,SHELBY DRIVE at DISTRIPLEX DRIVE WEST,st 2458,35.020556,-89.940586,,0,1:SHEDISEN,3
0:SHETCHEF,SHELBY DRIVE at TCHULAHOMA ROAD,st 2571,35.020622,-89.953735,,0,1:SHETCHEF,3
0:RIVBEASN,RIVERSIDE DRIVE at BEALE STREET,st 6710,35.141283,-90.057984,,0,1:RIVBEASN,3
0:RIVTOMSM,RIVERSIDE DRIVE at TOM LEE PARK,st 6711,35.135948,-90.062943,,0,1:RIVTOMSM,3
0:VOLMONWN,VOLLINTINE AVENUE at MONTGOMERY STREET,st 3852,35.165365,-90.016364,,0,1:VOLMONWN,3
0:VOLLEWWN,VOLLINTINE AVENUE at LEWIS STREET,st 3854,35.165706,-90.019397,,0,1:VOLLEWWN,3
0:BREVOLSF,BREEDLOVE STREET at VOLLINTINE AVENUE,st 3824,35.165305,-90.022021,,0,1:BREVOLSF,3
0:BREJEHSN,BREEDLOVE STREET at JEHL PL,st 3825,35.164268,-90.02221,,0,1:BREJEHSN,3
0:JACMCDWN,JACKSON AVENUE at MCDAVITT PLACE,st 3773,35.156614,-90.035665,,0,1:JACMCDWN,3
0:JACTHOWN,JACKSON AVENUE at THOMAS STREET,st 3774,35.156221,-90.037226,,0,1:JACTHOWN,3
0:CHEEVEEN,CHELSEA AVENUE at EVERGREEN STREET,st 1519,35.172623,-90.000341,,0,1:CHEEVEEN,3
0:CHEMCLEF,CHELSEA AVENUE at MCLEAN BOULEVARD,st 1520,35.172694,-89.995072,,0,1:CHEMCLEF,3
0:CHEUNIEN,CHELSEA AVENUE at UNIVERSITY STREET,st 1521,35.17333,-89.990858,,0,1:CHEUNIEN,3
0:CHEBRIEM,CHELSEA AVENUE at BRITTON STREET,st 1522,35.173708,-89.988381,,0,1:CHEBRIEM,3
0:CHETUNEN,CHELSEA AVENUE at TUNICA STREET,st 1523,35.173934,-89.98689,,0,1:CHETUNEN,3
0:CHEAUSEN,CHELSEA AVENUE at AUSTIN STREET,st 1524,35.174073,-89.985799,,0,1:CHEAUSEN,3
0:CHESPREN,CHELSEA AVENUE at SPRINGDALE STREET,st 1525,35.174385,-89.983753,,0,1:CHESPREN,3
0:CHEPEREN,CHELSEA AVENUE at PERES AVENUE,st 1526,35.174736,-89.981125,,0,1:CHEPEREN,3
0:CHEMEREN,CHELSEA AVENUE at MERTON STREET,st 4575,35.174488,-89.973241,,0,1:CHEMEREN,3
0:CHESTAEN,CHELSEA AVENUE at STANDRIGE STREET,st 4576,35.174451,-89.972023,,0,1:CHESTAEN,3
0:CHESTAEF,CHELSEA AVENUE at STANDRIGE STREET,st 4577,35.174433,-89.97147,,0,1:CHESTAEF,3
0:CHEFAIEF,CHELSEA AVENUE at FAIRFAX STREET,st 4578,35.174387,-89.970075,,0,1:CHEFAIEF,3
0:CHECAREM,CHELSEA AVENUE at CARPENTER STREET,st 4579,35.174296,-89.967672,,0,1:CHECAREM,3
0:CHECA1EM,CHELSEA AVENUE at CARPENTER STREET,st 4580,35.174177,-89.964417,,0,1:CHECA1EM,3
0:CHECAREF,CHELSEA AVENUE at CARPENTER STREET,st 4581,35.17414,-89.963343,,0,1:CHECAREF,3
0:CHEWAREF,CHELSEA AVENUE at WARFORD STREET,st 4582,35.174076,-89.961912,,0,1:CHEWAREF,3
0:POPCOLEM,POPLAR AVENUE at COLONIAL ROAD,st 1940,35.115152,-89.904399,,0,1:POPCOLEM,3
0:SUMSANWF,SUMMER AVENUE at SANDRIDGE STREET,st 4061,35.148938,-89.914266,,0,1:SUMSANWF,3
0:AIRDIRSM,AIRWAYS BOULEVARD at DIRECTORS ROW,st 5236,35.067391,-89.988635,,0,1:AIRDIRSM,3
0:AIRDIRSN,AIRWAYS BOULEVARD at DIRECTORS ROW,st 5238,35.064684,-89.99044,,0,1:AIRDIRSN,3
0:FRAFRAWN,FRAYSER BLVD at FRAYSER SCHOOL DRIVE,st 430,35.217906,-90.008916,,0,1:FRAFRAWN,3
0:FRASTEWM,FRAYSER BOULEVARD at STEELE STREET,st 1265,35.217962,-90.013857,,0,1:FRASTEWM,3
0:HOLHUBSN,HOLLYWOOD STREET at HUBBARD AVENUE,st 3656,35.173775,-89.97559,,0,1:HOLHUBSN,3
0:KNIKNIWN,KNIGHT ARNOLD ROAD at KNIGHT WAY,st 2734,35.06273,-89.913113,,0,1:KNIKNIWN,3
0:OUTWARSF,OUTLAND ROAD at WARRINGTON ROAD,st 7195,35.042471,-89.901781,,0,1:OUTWARSF,3
0:OUTCROSF,OUTLAND ROAD at CROMWELL AVENUE,st 7194,35.046064,-89.901817,,0,1:OUTCROSF,3
0:STEROLNM,STEELE STREET at ROLLING HILLS DRIVE,st 1374,35.216542,-90.014944,,0,1:STEROLNM,3
0:FLOFRASN,FLORIDA STREET at FRANK AVENUE,st 4885,35.090808,-90.063002,,0,1:FLOFRASN,3
0:FLOMCKSN,FLORIDA STREET at MCKELLAR AVENUE,st 4886,35.089825,-90.063036,,0,1:FLOMCKSN,3
0:AUCDANWF,AUCTION AVENUE at DANNY THOMAS BOULEVARD,st 812,35.155909,-90.039341,,0,1:AUCDANWF,3
0:BROGE1WM,BROOKS ROAD at GEMINI DRIVE,st 5258,35.062985,-90.050622,,0,1:BROGE1WM,3
0:UNIMARWM,UNION AVENUE at MARSHALL AVENUE,st 3018,35.138911,-90.036757,,0,1:UNIMARWM,3
0:UNILAUWN,UNION AVENUE at LAUDERDALE STREET,st 3021,35.14036,-90.042678,,0,1:UNILAUWN,3
0:STEFRANN,STEELE STREET at FRAYSER BOULEVARD,st 1375,35.217436,-90.014899,,0,1:STEFRANN,3
0:FRAFRAEM,FRAYSER BLVD at FRAYSER SCHOOL DRIVE,st 1376,35.217746,-90.010688,,0,1:FRAFRAEM,3
0:FRAFRAEN,FRAYSER BLVD at FRAYSER SCHOOL DRIVE,st 1377,35.217755,-90.009182,,0,1:FRAFRAEN,3
0:SWIFIESN,SWIFT STREET at FIELDS AVENUE,st 2227,35.103785,-90.073223,,0,1:SWIFIESN,3
0:SWIPERSN,SWIFT STREET at PERSON AVENUE,st 2228,35.102203,-90.0733,,0,1:SWIPERSN,3
0:PERCASEN,PERSON AVENUE at CEX STREET,st 2249,35.10181,-90.06976,,0,1:PERCASEN,3
0:HIGCHASF,HIGHLAND STREET at CHARLESWOOD AVENUE,st 3215,35.142719,-89.94487,,0,1:HIGCHASF,3
0:HIGBARSF,HIGHLAND STREET at BARWOOD CIRCLE,st 3216,35.140735,-89.944929,,0,1:HIGBARSF,3
0:HIGMIMSF,HIGHLAND STREET at MIMOSA AVENUE,st 3217,35.138974,-89.944998,,0,1:HIGMIMSF,3
0:HIGWAYSN,HIGHLAND STREET at WAYNOKA AVENUE,st 3218,35.137509,-89.945033,,0,1:HIGWAYSN,3
0:HIGOAKSF,HIGHLAND STREET at OAKLEY AVENUE,st 3219,35.136401,-89.945079,,0,1:HIGOAKSF,3
0:HIGHIGSN,HIGHLAND STREET at HIGHLAND PARK PLACE,st 3220,35.135462,-89.945103,,0,1:HIGHIGSN,3
0:HIGHI1SN,HIGHLAND STREET at HIGHLAND COVE,st 3221,35.134265,-89.945138,,0,1:HIGHI1SN,3
0:HIGLILSF,HIGHLAND STREET at LILLY LANE,st 3222,35.130512,-89.945244,,0,1:HIGLILSF,3
0:FLOFERNN,FLORIDA STREET at EAST FERNWOOD AVENUE,st 4967,35.092443,-90.062759,,0,1:FLOFERNN,3
0:FLOBELNM,FLORIDA STREET at BELZ BOULEVARD,st 4968,35.094025,-90.062726,,0,1:FLOBELNM,3
0:BELFLOWF,BELZ BOULEVARD at FLORIDA STREET,st 4879,35.094928,-90.063433,,0,1:BELFLOWF,3
0:BELKANWN,BELZ BOULEVARD at KANSAS STREET,st 4880,35.092613,-90.066829,,0,1:BELKANWN,3
0:KANFIRNF,KANSAS STREET at 1ST AVENUE,st 390,35.093418,-90.067415,,0,1:KANFIRNF,3
0:KANJOUNF,KANSAS STREET at JOUBERT AVENUE,st 443,35.094472,-90.067305,,0,1:KANJOUNF,3
0:PRERAISN,PRESCOTT ROAD at RAINES ROAD,st 2554,35.037197,-89.943726,,0,1:PRERAISN,3
0:PRESHESM,PRESCOTT ROAD at SHEMWELL AVENUE,st 2555,35.033872,-89.943776,,0,1:PRESHESM,3
0:PRESHESN,PRESCOTT ROAD at SHEMWELL AVENUE,st 2556,35.032308,-89.943801,,0,1:PRESHESN,3
0:ELMWILSM,ELMRIDGE STREET at WILLARD DRIVE,st 2557,35.030638,-89.945439,,0,1:ELMWILSM,3
0:ELMARNSN,ELMRIDGE STREET at ARNOLD ROAD,st 2558,35.028234,-89.945498,,0,1:ELMARNSN,3
0:TCHARNSF,TCHULAHOMA ROAD at ARNOLD ROAD,st 2569,35.027336,-89.954868,,0,1:TCHARNSF,3
0:CHENHIEN,CHELSEA AVENUE at NORTH HIGHLAND STREET,st 4591,35.174121,-89.944321,,0,1:CHENHIEN,3
0:CHECROEN,CHELSEA AVENUE at CROW ROAD,st 4592,35.174976,-89.941617,,0,1:CHECROEN,3
0:ORCJACSN,ORCHI ROAD at JACKSON AVENUE,st 4594,35.177859,-89.938036,,0,1:ORCJACSN,3
0:JACCEMNM,NATIONAL CEMETERY,st 359,35.175493,-89.939767,,0,1:JACCEMNM,3
0:GETDISSM,GETWELL ROAD at DISTRIPLEX DRIVE,st 2619,35.026271,-89.937098,,0,1:GETDISSM,3
0:GETDISSF,GETWELL ROAD at DISTRIPLEX DRIVE,st 2620,35.023806,-89.937069,,0,1:GETDISSF,3
0:GETSHESN,GETWELL ROAD at SHELBY DRIVE,st 2621,35.021617,-89.937033,,0,1:GETSHESN,3
0:GETSHESF,GETWELL ROAD at SHELBY DRIVE,st 2519,35.019501,-89.936915,,0,1:GETSHESF,3
0:GETHOLSM,GETWELL ROAD at HOLMES ROAD,st 2520,35.015309,-89.9369,,0,1:GETHOLSM,3
0:UNICOOWN,UNION AVENUE at COOPER STREET,st 2999,35.134224,-89.990191,,0,1:UNICOOWN,3
0:STAKI1WM,STAGE ROAD at KIRBY WHITTEN ROAD,st 978,35.204905,-89.841997,,0,1:STAKI1WM,3
0:STACHAWN,STAGE ROAD at CHARLES BRYAN ROAD,st 979,35.204777,-89.844966,,0,1:STACHAWN,3
0:STAALTWF,STAGE ROAD at ALTRURIA ROAD,st 287,35.204819,-89.848344,,0,1:STAALTWF,3
0:SHEGILEN,SHELBY DRIVE at GILBERT ROAD,st 5558,35.020859,-90.037725,,0,1:SHEGILEN,3
0:SHEAUBEN,SHELBY DRIVE at AUBURN ROAD,st 5559,35.020814,-90.035228,,0,1:SHEAUBEN,3
0:SHEFA1EN,SHELBY DRIVE at FAIRFIELD ROAD,st 5560,35.020813,-90.032996,,0,1:SHEFA1EN,3
0:SUMGLAWN,SUMMER AVENUE at GLANKLER STREET,st 4085,35.149608,-89.962226,,0,1:SUMGLAWN,3
0:SUMCARWF,SUMMER AVENUE at CARPENTER STREET,st 4086,35.149646,-89.964672,,0,1:SUMCARWF,3
0:SUMMERWN,SUMMER AVENUE at MERTON STREET,st 4088,35.15045,-89.974932,,0,1:SUMMERWN,3
0:NPAWESWN,NORTH PARKWAY at WEST DRIVE,st 3538,35.151593,-89.985734,,0,1:NPAWESWN,3
0:NPAUNIWM,NORTH PARKWAY at UNIVERSITY STREET,st 3539,35.1518,-89.987881,,0,1:NPAUNIWM,3
0:UNIDIAWN,UNION AVENUE at DIANA STREET,st 3000,35.134529,-89.993112,,0,1:UNIDIAWN,3
0:UNITUCWN,UNION AVENUE at TUCKER STREET,st 3001,35.134943,-89.997085,,0,1:UNITUCWN,3
0:UNIBARWN,UNION AVENUE at BARKSDALE STREET,st 3002,35.135087,-89.998545,,0,1:UNIBARWN,3
0:UNIWILWN,UNION AVENUE at WILLETT STREET,st 3006,35.136147,-90.008759,,0,1:UNIWILWN,3
0:UNIMCNWN,UNION AVENUE at MCNEIL STREET,st 3008,35.136471,-90.012123,,0,1:UNIMCNWN,3
0:CHETHOEN,CHELSEA AVENUE at THOMAS STREET,st 1625,35.163573,-90.036942,,0,1:CHETHOEN,3
0:CHETULEM,CHELSEA AVENUE at TULLY STREET,st 1626,35.164012,-90.035668,,0,1:CHETULEM,3
0:CHETULEF,CHELSEA AVENUE at TULLY STREET,st 1627,35.164247,-90.035036,,0,1:CHETULEF,3
0:CHEWOOEN,CHELSEA AVENUE at WOODLAWN STREET,st 1628,35.16469,-90.033828,,0,1:CHEWOOEN,3
0:MALLAUEF,MALLORY AVENUE at LAUDERDALE STREET,st 4786,35.08622,-90.0444,,0,1:MALLAUEF,3
0:CHRCHREN,CHRISTINE ROAD at CHRISTIN GARDEN ROAD,st 2551,35.04307,-89.953355,,0,1:CHRCHREN,3
0:WEANORSM,WEAVER ROAD at NORFLEET AVENUE,st 5830,35.039004,-90.096586,,0,1:WEANORSM,3
0:RAIRI2EN,RAINES ROAD at RIDGE ROAD,st 7245,35.035782,-90.110323,,0,1:RAIRI2EN,3
0:RAIOPPEN,RAINES ROAD at OPPORTUNITY ROAD,st 7244,35.035717,-90.117231,,0,1:RAIOPPEN,3
0:POPMOSEN,POPLAR AVENUE at MOSS ROAD,st 1943,35.113499,-89.897786,,0,1:POPMOSEN,3
0:WEAEYESN,WEAVER ROAD at EYERS ROAD,st 5825,35.051597,-90.096734,,0,1:WEAEYESN,3
0:WEAFIESN,WEAVER ROAD at FIELDS ROAD,st 5826,35.0498,-90.096722,,0,1:WEAFIESN,3
0:WEACARSN,WEAVER ROAD at CAREY ROAD,st 5827,35.048496,-90.096722,,0,1:WEACARSN,3
0:WEACANSN,WEAVER ROAD at CANARY LANE,st 5828,35.04711,-90.096688,,0,1:WEACANSN,3
0:NEENEENN,NEELY ROAD at NEELY ROAD COVE,st 5484,35.046335,-90.056109,,0,1:NEENEENN,3
0:NEEHILNN,NEELY ROAD at HILLVIEW AVENUE,st 5485,35.04747,-90.056108,,0,1:NEEHILNN,3
0:NEESOUNF,NEELY ROAD at SOUTHHILL AVENUE,st 5486,35.050795,-90.056119,,0,1:NEESOUNF,3
0:NEESOUNN,NEELY ROAD at SOUTHVIEW AVENUE,st 5487,35.051706,-90.056119,,0,1:NEESOUNN,3
0:GOOCOTNN,GOODLETT STREET at COTTONWOOD ROAD,st 2716,35.069425,-89.921127,,0,1:GOOCOTNN,3
0:COTCHIWN,COTTONWOOD ROAD at CHIPPEWA ROAD,st 2721,35.069605,-89.921846,,0,1:COTCHIWN,3
0:COLPRISN,COLEMAN ROAD at PRISCILLA AVENUE,st 1134,35.210153,-89.914751,,0,1:COLPRISN,3
0:WILCORWN,WILLOW ROAD at CORNELIA LANE,st 2799,35.085826,-89.908023,,0,1:WILCORWN,3
0:WILSEAWF,WILLOW ROAD at SEA ISLE ROAD,st 2800,35.085884,-89.911341,,0,1:WILSEAWF,3
0:WILDEAWF,WILLOW ROAD at DEARING ROAD,st 2801,35.085923,-89.913896,,0,1:WILDEAWF,3
0:DEMRENEF,DEMOCRAT ROAD at RENTAL ROAD,st 2772,35.068952,-89.972611,,0,1:DEMRENEF,3
0:DEMREPEM,DEMOCRAT ROAD at REPUBLICAN DRIVE,st 2773,35.069021,-89.969415,,0,1:DEMREPEM,3
0:DEMREPEF,FED EX,st 2774,35.06901,-89.966673,,0,1:DEMREPEF,3
0:DEMTCHEM,DEMOCRAT ROAD at TCHULAHOMA ROAD,st 2775,35.068852,-89.960437,,0,1:DEMTCHEM,3
0:KANFIRSN,KANSAS STREET at 1ST AVENUE,st 2258,35.093498,-90.067615,,0,1:KANFIRSN,3
0:BELKANEF,BELZ BOULEVARD at KANSAS STREET,st 4881,35.092747,-90.065845,,0,1:BELKANEF,3
0:BELFLOEN,BELZ BOULEVARD at FLORIDA STREET,st 6369,35.09499,-90.063002,,0,1:BELFLOEN,3
0:FLOROSSN,FLORIDA STREET at ROSIE DRIVE,st 4882,35.093882,-90.062936,,0,1:FLOROSSN,3
0:POPAARWF,POPLAR AVENUE at AARON BRENNER DRIVE,st 2008,35.09955,-89.846126,,0,1:POPAARWF,3
0:POPINTWN,POPLAR AVENUE at INTERNATIONAL PLACE,st 2009,35.099812,-89.847541,,0,1:POPINTWN,3
0:CHEWATEN,CHELSEA AVENUE at WATKINS STREET,st 1642,35.172968,-90.008669,,0,1:CHEWATEN,3
0:CHESTOEN,CHELSEA AVENUE at STONEWALL STREET,st 1516,35.172877,-90.006785,,0,1:CHESTOEN,3
0:STADAREN,STAGE ROAD at DAROLYN STREET,st 7164,35.204681,-89.85118,,0,1:STADAREN,3
0:GETSTUSF,GETWELL ROAD at STUART ROAD,st 6156,35.104114,-89.93085,,0,1:GETSTUSF,3
0:UNIREMEN,UNION AVENUE at REMBERT STREET,st 3046,35.134629,-89.995547,,0,1:UNIREMEN,3
0:UNIFLOEN,UNION AVENUE at FLORENCE STREET,st 3047,35.134315,-89.992648,,0,1:UNIFLOEN,3
0:UNICOOEN,UNION AVENUE at COOPER STREET,st 3048,35.134099,-89.990578,,0,1:UNICOOEN,3
0:UNISUMEM,UNION AVENUE at SUMMIT STREET,st 3049,35.134,-89.989649,,0,1:UNISUMEM,3
0:RANWHISF,RANGE LINE ROAD at WHITNEY AVENUE,st 107,35.207733,-89.975847,,0,1:RANWHISF,3
0:JACBARWN,JACKSON AVENUE at BARBARA DRIVE,st 3744,35.158085,-89.978177,,0,1:JACBARWN,3
0:JACTREWN,JACKSON AVENUE at TREZEVANT STREET,st 3745,35.158131,-89.979937,,0,1:JACTREWN,3
0:JACSPRWN,JACKSON AVENUE at SPRINGDALE STREET,st 3747,35.159045,-89.984032,,0,1:JACSPRWN,3
0:JACCHAWF,JACKSON AVENUE at CHARLES PLACE,st 3748,35.159485,-89.986146,,0,1:JACCHAWF,3
0:JACUNIWM,JACKSON AVENUE at UNIVERSITY CIRCLE,st 3749,35.159665,-89.987973,,0,1:JACUNIWM,3
0:UNIWATWN,UNION AVENUE at WATKINS STREET,st 3009,35.136704,-90.014403,,0,1:UNIWATWN,3
0:UNICLEWN,UNION AVENUE at CLEVELAND STREET,st 3010,35.136895,-90.016418,,0,1:UNICLEWN,3
0:NORDRAEN,NORRIS ROAD at DRAKE STREET,st 6130,35.083291,-90.021962,,0,1:NORDRAEN,3
0:NORELVEN,NORRIS ROAD at ELVIS PRESLEY BOULEVARD,st 6131,35.083254,-90.01881,,0,1:NORELVEN,3
0:BROGRAWM,BROOKS ROAD at GRAVES ROAD,st 5255,35.061964,-90.039599,,0,1:BROGRAWM,3
0:BROTULWF,BROOKS ROAD at TULANE ROAD,st 5256,35.062591,-90.046874,,0,1:BROTULWF,3
0:BROTRAWN,BROOKS ROAD at TRANQUILITY DRIVE,st 5257,35.062788,-90.048057,,0,1:BROTRAWN,3
0:SHEELVEF,SHELBY DRIVE at ELVIS PRESLEY BOULEVARD,st 5564 (no 1154),35.020792,-90.024575,,0,1:9704,3
0:WINTHIEF,WINCHESTER ROAD at 3RD STREET,st 1737 (no 1155),35.05521,-90.059501,,0,1:2005,3
0:SAXMITNF,SAX ROAD at MITCHELL ROAD,st 5867 (no 475),35.056586,-90.086819,,0,1:3801,3
0:SAXMITSN,SAX ROAD at MITCHELL ROAD,st 5822 (no 475),35.056175,-90.087029,,0,1:3801,3
0:WINTHIWN,WINCHESTER ROAD at 3RD STREET,st 1714 (no 1155),35.055326,-90.059645,,0,1:2005,3
0:SHEELVWF,SHELBY DRIVE at ELVIS PRESLEY BOULEVARD,st 5418 (no 1154),35.020998,-90.026377,,0,1:9704,3
0:CHECOLEF,CHELSEA AVENUE at COLBY STREET,st 1639,35.171607,-90.015207,,0,1:CHECOLEF,3
0:CHECLAEN,CHELSEA AVENUE at CLAYBROOK STREET,st 1640,35.172081,-90.013939,,0,1:CHECLAEN,3
0:CHEWATEM,CHELSEA AVENUE at WATKINS STREET,st 1641,35.172685,-90.011891,,0,1:CHEWATEM,3
